"Year","GDP","Population","CPI","Region","NationalCPI","Employment","rGDPpc","rGDPwk","GDPpc","rGDP","Inflation"
1970,1290.24242413937,517000,14.7198610417764,"Newfoundland and Labrador",14.8175182481752,132734.041985445,16842.451439919,65601.4633788743,2495.63331555004,8707.54739443812,NA
1971,1399.67557498643,530854,14.9352736423877,"Newfoundland and Labrador",15.2554744525547,138978.322183016,17283.2961211513,66016.819997406,2636.64882432162,9174.90687909764,NA
1972,1466.99778019677,539124,15.868728245037,"Newfoundland and Labrador",15.985401459854,144996.403906009,17022.2609292685,63291.979345776,2721.07674708744,9177.10940123094,NA
1973,1724.37849679223,545561,17.3766164493165,"Newfoundland and Labrador",17.2262773722628,156977.895626459,18348.3850708717,63767.9799929907,3160.74370563921,10010.1633076498,NA
1974,2082.1776083385,549604,19.6025466556339,"Newfoundland and Labrador",19.1240875912409,154990.384003262,19810.1225764142,70247.7297446947,3788.50519344564,10887.7226084876,NA
1975,2387.59846564574,556496,21.8284768619513,"Newfoundland and Labrador",21.1678832116788,157987.912449043,20268.5095232252,71393.7180433015,4290.41442462432,11279.3444756368,NA
1976,2836.43604161148,562639,23.5517776668422,"Newfoundland and Labrador",22.7007299270073,158800,22207.6876648955,78683.3197738612,5041.30719984125,12494.9111800892,NA
1977,3211.41003545113,565348,25.3468826719369,"Newfoundland and Labrador",24.5255474452555,160900,23161.2070951582,81380.6221804442,5680.41283501689,13094.1421088335,NA
1978,3453.64198220735,567639,27.3574002776429,"Newfoundland and Labrador",26.7153284671533,166100,22774.2755212017,77830.0239769983,6084.22251150352,12927.5669825794,NA
1979,4187.03007530915,570075,30.0859598853868,"Newfoundland and Labrador",29.1970802919708,176700,25155.5988386332,81157.7702769317,7344.70039084181,14340.5780079338,NA
1980,4388.64629725477,572759,33.595988538682,"Newfoundland and Labrador",32.1167883211679,182600,23857.5887908711,74833.7825754136,7662.29129049874,13664.6486982705,NA
1981,5251,575302,38.0372492836676,"Newfoundland and Labrador",36.1313868613139,186100,25261.6377260477,78092.8033695363,9127.38005430192,14533.0707070707,NA
1982,5652,573795,41.9054441260745,"Newfoundland and Labrador",40.0729927007299,180800,24580.6643401946,78010.3003046569,9850.20782683711,14104.262295082,NA
1983,6067,579164,44.6991404011461,"Newfoundland and Labrador",42.4087591240876,180800,24701.1328132991,79126.1442736813,10475.443915713,14306.0068846816,NA
1984,6509,580065,46.7048710601719,"Newfoundland and Labrador",44.2335766423358,179000,25367.9604985659,82207.0726625735,11221.1562497306,14715.0660066007,NA
1985,6830,579275,48.6389684813754,"Newfoundland and Labrador",45.985401459854,182500,25639.8768849677,81383.7790824092,11790.6003193647,14852.5396825397,NA
1986,7396,576306,50.0716332378224,"Newfoundland and Labrador",47.8832116788321,187100,26801.5856752252,82554.3272803118,12833.4600021516,15445.9146341463,NA
1987,7991,575242,51.5042979942693,"Newfoundland and Labrador",50,190300,27783.0895518756,83983.1844456122,13891.5447759378,15982,NA
1988,8579,574982,52.6504297994269,"Newfoundland and Labrador",51.970802919708,199700,28709.3256930095,82660.7186059989,14920.4670754911,16507.345505618,NA
1989,9079,576551,54.5845272206304,"Newfoundland and Labrador",54.5985401459854,206300,28841.5937750872,80604.2158634044,15747.089156033,16628.6497326203,NA
1990,9315,577368,56.9484240687679,"Newfoundland and Labrador",57.2262773722628,206900,28192.5691151882,78673.2104634991,16133.5578002245,16277.487244898,NA
1991,9720,579644,60.458452722063,"Newfoundland and Labrador",60.4379562043796,204700,27745.6657804656,78566.7254306408,16768.9133330113,16082.6086956522,NA
1992,9697,580109,61.1031518624642,"Newfoundland and Labrador",61.3138686131387,194900,27262.7131075285,81145.9478609299,16715.824095127,15815.3452380952,NA
1993,9896,579977,62.1060171919771,"Newfoundland and Labrador",62.4817518248175,193800,27308.3661922204,81724.5835865089,17062.7455916355,15838.2242990654,NA
1994,10425,574466,62.8939828080229,"Newfoundland and Labrador",62.5547445255474,193500,29010.2505058516,86126.1114578528,18147.2880901568,16665.4025670945,NA
1995,10878,567397,63.7535816618911,"Newfoundland and Labrador",63.941605839416,194400,29983.234420122,87512.3315857715,19171.7615708225,17012.397260274,NA
1996,10633,559698,64.756446991404,"Newfoundland and Labrador",64.8905109489051,188800,29276.6152320108,86790.5878820232,18997.7452125968,16386.062992126,NA
1997,10738,550911,66.1174785100286,"Newfoundland and Labrador",65.985401459854,189600,29538.8846114472,85829.6226802584,19491.3515976265,16273.296460177,NA
1998,11297,539843,66.2607449856734,"Newfoundland and Labrador",66.6423357664234,193700,31401.1420857322,87515.1613164066,20926.4545432654,16951.686746988,NA
1999,12371,533329,67.1919770773639,"Newfoundland and Labrador",67.8102189781022,201900,34206.9585020437,90359.4005494625,23195.8134659844,18243.5629709365,NA
2000,14175,527966,69.1977077363897,"Newfoundland and Labrador",69.6350364963504,198800,38555.7632034481,102395.030560723,26848.3197781675,20356.1320754717,NA
2001,14464,522043,69.9856733524355,"Newfoundland and Labrador",71.3868613138686,203700,38811.8057187675,99467.0176379113,27706.5299218647,20261.4314928425,NA
2002,16753,519411,71.6332378223496,"Newfoundland and Labrador",72.992700729927,206500,44187.7626773403,111145.811138015,32253.8413703214,22951.61,NA
2003,18438,518389,73.7106017191977,"Newfoundland and Labrador",75.036496350365,210700,47400.7797263376,116620.990989826,35567.8843493978,24572.0428015564,NA
2004,19691,517375,75.0716332378224,"Newfoundland and Labrador",76.4233576642336,213200,49800.7884098263,120852.171217326,38059.4346460498,25765.6829035339,NA
2005,22292,514310,77.0773638968481,"Newfoundland and Labrador",78.1021897810219,212300,55495.8944176546,134442.26781886,43343.5087787521,28542.0934579439,NA
2006,24602,510593,78.4383954154728,"Newfoundland and Labrador",79.6350364963504,214400,60505.0151756204,144092.524317003,48183.1909172276,30893.4372135655,NA
2007,29087,509047,79.5845272206304,"Newfoundland and Labrador",81.3868613138686,218000,70208.0237316048,163941.210350928,57140.1069056492,35739.1838565022,NA
2008,31595,511569,81.8767908309456,"Newfoundland and Labrador",83.2846715328467,221500,74156.4725341233,171269.311502523,61760.9745703903,37936.1524978089,NA
2009,25022,516741,82.0916905444126,"Newfoundland and Labrador",83.5036496350365,215600,57988.7358321816,138984.959845349,48422.7107970918,29965.1573426573,NA
2010,29107,522002,84.0974212034384,"Newfoundland and Labrador",85.036496350365,224500,65572.2250451641,152466.96043664,55760.3227573841,34228.8326180257,NA
2011,33562,524955,86.9627507163324,"Newfoundland and Labrador",87.5182481751825,232700,73051.1640264586,164798.340401846,63933.0990275357,38348.5738115096,NA
2012,32063,526235,88.7535816618911,"Newfoundland and Labrador",88.8321167883212,239900,68588.9910231048,150454.054568752,60929.0526095756,36093.9276910436,NA
2013,34491,526960,90.2578796561605,"Newfoundland and Labrador",89.6350364963504,241900,73021.4304011109,159071.405391358,65452.7857901928,38479.3729641694,NA
2014,34301,527970,91.9770773638969,"Newfoundland and Labrador",91.3868613138686,239600,71090.8609448172,156652.094545222,64967.7064984753,37533.8418530351,NA
2015,31161,528348,92.4068767908309,"Newfoundland and Labrador",92.4087591240876,239600,63823.1419138262,140738.019131412,58978.1734765723,33720.8293838863,NA
2016,31519,529586,94.9140401146132,"Newfoundland and Labrador",93.7226277372263,234500,63502.5957441887,143411.879188836,59516.3014128017,33630.0856697819,NA
2017,33690,529742,97.2063037249284,"Newfoundland and Labrador",95.1824817518248,225700,66815.8626494717,156823.964163298,63596.9962736577,35395.1687116564,NA
2018,34589,528402,98.7822349570201,"Newfoundland and Labrador",97.3722627737226,226700,67226.1578908844,156693.587480631,65459.6311141896,35522.4362818591,NA
2019,35819,527643,99.785100286533,"Newfoundland and Labrador",99.2700729927007,229900,68384.068394729,156948.129621575,67884.9146108259,36082.375,NA
2020,32176,526884,100,"Newfoundland and Labrador",100,215500,61068.4704792706,149308.584686775,61068.4704792706,32176,NA
2021,38678,527056,103.65329512894,"Newfoundland and Labrador",103.357664233577,222800,71001.0156405297,167960.104575561,73384.9913481679,37421.511299435,NA
2022,41209,531308,110.243553008596,"Newfoundland and Labrador",110.36496350365,232500,70277.2075568081,160597.172441258,77561.4144714554,37338.8425925926,NA
2023,38959,538907,113.896848137536,"Newfoundland and Labrador",114.671532846715,236700,63043.215803789,143533.714825401,72292.6219180675,33974.4302991725,NA
2024,NA,545247,NA,"Newfoundland and Labrador",NA,NA,NA,NA,NA,NA,NA
1867,NA,88000,NA,"Prince Edward Island",3.5240023179871,NA,NA,NA,NA,NA,NA
1868,NA,90000,NA,"Prince Edward Island",3.5240023179871,NA,NA,NA,NA,NA,NA
1869,NA,91000,NA,"Prince Edward Island",3.5240023179871,NA,NA,NA,NA,NA,NA
1870,NA,92000,NA,"Prince Edward Island",3.5240023179871,NA,NA,NA,NA,NA,NA
1871,NA,94000,NA,"Prince Edward Island",3.62845055668236,NA,NA,NA,NA,NA,NA
1872,NA,96000,NA,"Prince Edward Island",3.96450225229915,NA,NA,NA,NA,NA,NA
1873,NA,98000,NA,"Prince Edward Island",3.93271373209165,NA,NA,NA,NA,NA,NA
1874,NA,99000,NA,"Prince Edward Island",3.82826549339639,NA,NA,NA,NA,NA,NA
1875,NA,101000,NA,"Prince Edward Island",3.66023907688985,NA,NA,NA,NA,NA,NA
1876,NA,102000,NA,"Prince Edward Island",3.66023907688985,NA,NA,NA,NA,NA,NA
1877,NA,103000,NA,"Prince Edward Island",3.5240023179871,NA,NA,NA,NA,NA,NA
1878,NA,104000,NA,"Prince Edward Island",3.45588365418665,NA,NA,NA,NA,NA,NA
1879,NA,105000,NA,"Prince Edward Island",3.42409513397915,NA,NA,NA,NA,NA,NA
1880,NA,107000,NA,"Prince Edward Island",3.5240023179871,NA,NA,NA,NA,NA,NA
1881,NA,109000,NA,"Prince Edward Island",3.67947301684974,NA,NA,NA,NA,NA,NA
1882,NA,109000,NA,"Prince Edward Island",3.9126790651437,NA,NA,NA,NA,NA,NA
1883,NA,109000,NA,"Prince Edward Island",3.93859065872142,NA,NA,NA,NA,NA,NA
1884,NA,109000,NA,"Prince Edward Island",3.44626696855578,NA,NA,NA,NA,NA,NA
1885,NA,109000,NA,"Prince Edward Island",3.44626696855578,NA,NA,NA,NA,NA,NA
1886,NA,109000,NA,"Prince Edward Island",3.42035480627991,NA,NA,NA,NA,NA,NA
1887,NA,109000,NA,"Prince Edward Island",3.62764926099614,NA,NA,NA,NA,NA,NA
1888,NA,109000,NA,"Prince Edward Island",3.47217856213351,NA,NA,NA,NA,NA,NA
1889,NA,109000,NA,"Prince Edward Island",3.54991391156482,NA,NA,NA,NA,NA,NA
1890,NA,109000,NA,"Prince Edward Island",3.47217856213351,NA,NA,NA,NA,NA,NA
1891,NA,109000,NA,"Prince Edward Island",3.47217856213351,NA,NA,NA,NA,NA,NA
1892,NA,108000,NA,"Prince Edward Island",3.47217856213351,NA,NA,NA,NA,NA,NA
1893,NA,108000,NA,"Prince Edward Island",3.44626696855578,NA,NA,NA,NA,NA,NA
1894,NA,107000,NA,"Prince Edward Island",3.16123716440823,NA,NA,NA,NA,NA,NA
1895,NA,106000,NA,"Prince Edward Island",3.00576646554559,NA,NA,NA,NA,NA,NA
1896,NA,105000,NA,"Prince Edward Island",3.16123716440823,NA,NA,NA,NA,NA,NA
1897,NA,104000,NA,"Prince Edward Island",3.1871493266841,NA,NA,NA,NA,NA,NA
1898,NA,104000,NA,"Prince Edward Island",3.31670786327087,NA,NA,NA,NA,NA,NA
1899,NA,103000,NA,"Prince Edward Island",3.21306092026182,NA,NA,NA,NA,NA,NA
1900,NA,103000,NA,"Prince Edward Island",3.31670786327087,NA,NA,NA,NA,NA,NA
1901,NA,103000,NA,"Prince Edward Island",3.34261945684859,NA,NA,NA,NA,NA,NA
1902,NA,101000,NA,"Prince Edward Island",3.39444321270219,NA,NA,NA,NA,NA,NA
1903,NA,1e+05,NA,"Prince Edward Island",3.42035480627991,NA,NA,NA,NA,NA,NA
1904,NA,99000,NA,"Prince Edward Island",3.47217856213351,NA,NA,NA,NA,NA,NA
1905,NA,99000,NA,"Prince Edward Island",3.49809072440937,NA,NA,NA,NA,NA,NA
1906,NA,96000,NA,"Prince Edward Island",3.57582550514255,NA,NA,NA,NA,NA,NA
1907,NA,96000,NA,"Prince Edward Island",3.67947301684974,NA,NA,NA,NA,NA,NA
1908,NA,95000,NA,"Prince Edward Island",3.75720836628106,NA,NA,NA,NA,NA,NA
1909,NA,94000,NA,"Prince Edward Island",3.83494314701423,NA,NA,NA,NA,NA,NA
1910,NA,94000,NA,"Prince Edward Island",3.93859065872142,NA,NA,NA,NA,NA,NA
1911,NA,94000,NA,"Prince Edward Island",4.04223760173047,NA,NA,NA,NA,NA,NA
1912,NA,94000,NA,"Prince Edward Island",4.22362046286897,NA,NA,NA,NA,NA,NA
1913,NA,94000,NA,"Prince Edward Island",4.35317899945574,NA,NA,NA,NA,NA,NA
1914,NA,95000,NA,"Prince Edward Island",4.37956204379562,NA,NA,NA,NA,NA,NA
1915,NA,94000,NA,"Prince Edward Island",4.45255474452555,NA,NA,NA,NA,NA,NA
1916,NA,92000,NA,"Prince Edward Island",4.89051094890511,NA,NA,NA,NA,NA,NA
1917,NA,90000,NA,"Prince Edward Island",5.76642335766423,NA,NA,NA,NA,NA,NA
1918,NA,89000,NA,"Prince Edward Island",6.4963503649635,NA,NA,NA,NA,NA,NA
1919,NA,89000,NA,"Prince Edward Island",7.15328467153285,NA,NA,NA,NA,NA,NA
1920,NA,89000,NA,"Prince Edward Island",8.32116788321168,NA,NA,NA,NA,NA,NA
1921,NA,88600,NA,"Prince Edward Island",7.2992700729927,27167.3770183941,NA,NA,NA,NA,NA
1922,NA,89000,NA,"Prince Edward Island",6.71532846715328,26791.4053344064,NA,NA,NA,NA,NA
1923,NA,87000,NA,"Prince Edward Island",6.71532846715328,27762.1667338703,NA,NA,NA,NA,NA
1924,NA,86000,NA,"Prince Edward Island",6.56934306569343,25884.0181815045,NA,NA,NA,NA,NA
1925,NA,86000,NA,"Prince Edward Island",6.64233576642336,26414.6607847117,NA,NA,NA,NA,NA
1926,23.1651894047636,87000,7.72255908879734,"Prince Edward Island",6.71532846715328,26125.9265811576,3965.05615748703,13203.7378513557,266.26654488234,344.959885701371,NA
1927,24.2608402549889,87000,7.65038563936933,"Prince Edward Island",6.64233576642336,27387.9921441471,4198.22548305353,13335.9764054012,278.860232815965,365.245617025657,NA
1928,24.2725343937844,88000,7.72255908879734,"Prince Edward Island",6.64233576642336,27116.89030114,4152.51899593964,13475.7956234873,275.824254474823,365.421671642689,NA
1929,26.4593383485445,88000,7.72255908879734,"Prince Edward Island",6.71532846715328,27710.7585604572,4477.43250216229,14218.8117777668,300.674299415278,394.014060190282,NA
1930,22.0461502769473,88000,7.43386529108529,"Prince Edward Island",6.64233576642336,28815.2869312264,3771.6316033239,11518.3160204047,250.52443496531,331.903581092503,NA
1931,17.6329622053501,88000,6.3512635496651,"Prince Edward Island",5.98540145985401,29067.9001783109,3347.72148300023,10134.8734754441,200.374570515342,294.59949050402,NA
1932,14.3307173193262,89000,5.84604940366902,"Prince Edward Island",5.47445255474453,28112.0016118392,2941.2858018692,9311.8391205596,161.019295722767,261.774436366359,NA
1933,13.2267456395734,90000,5.62952905538498,"Prince Edward Island",5.18248175182482,26150.1489474038,2835.7811465126,9759.80303972501,146.963840439704,255.220303186134,NA
1934,14.3253200244975,91000,5.99039630252504,"Prince Edward Island",5.25547445255474,29568.0264730625,2995.37369254604,9218.70812954047,157.421099170303,272.579006021689,NA
1935,17.6379097256098,92000,5.99039630252504,"Prince Edward Island",5.32846715328467,30117.9210214468,3597.96550388406,10990.560275446,191.716410060976,331.012826357334,NA
1936,18.7394076452328,93000,6.06256975195305,"Prince Edward Island",5.4014598540146,31230.9085042932,3730.45458790598,11108.6194187263,201.499006937987,346.932276675256,NA
1937,22.0334441453714,93000,6.20691665080908,"Prince Edward Island",5.62043795620438,32986.8939906985,4215.30770551024,11884.2233743799,236.918754251305,392.023616612452,NA
1938,20.9280106982691,94000,5.99039630252504,"Prince Edward Island",5.62043795620438,31326.9678590163,3961.22888320374,11886.1013519373,222.638411683714,372.355515021151,NA
1939,23.1476481965704,94000,6.27909010023709,"Prince Edward Island",5.62043795620438,30119.1087149998,4381.3592193011,13673.9692569056,246.251576559259,411.847766614304,NA
1940,24.1736964322339,95000,6.56778389794914,"Prince Edward Island",5.83941605839416,30901.323231925,4357.62685686322,13396.6609874595,254.459962444568,413.974551402006,NA
1941,25.1991824496862,95000,6.9286511450892,"Prince Edward Island",6.2043795620438,32274.8747650042,4275.27925152571,12584.1395776796,265.25455210196,406.151528894942,NA
1942,30.6229015343144,90000,7.28951839222927,"Prince Edward Island",6.42335766423358,31117.644935618,5297.14332096096,15320.661312026,340.254461492383,476.742898886486,NA
